"","prov","year","month","pop","assault","drownings","falls","other","suicide","transport","tmean","anomal"
"3129","Córdoba",2007,9,790427.666666667,0,1,2,10,7,5,23.2793496871654,0.3681900332606
"3130","Córdoba",2007,10,790991,4,3,1,4,8,6,17.7378714432633,-0.400871912593249
"3131","Córdoba",2007,11,791554.333333333,0,1,1,5,9,3,11.84340872757,0.0835495557020192
"3132","Córdoba",2007,12,792117.666666667,1,6,0,5,6,5,8.9293846818474,-0.104581380455427
"3133","Córdoba",2008,1,792681,1,6,1,9,9,11,9.84746509279909,1.58823077270999
"3134","Córdoba",2008,2,793066.833333333,1,1,1,6,3,2,12.012774380505,2.55074757976035
"3135","Córdoba",2008,3,793452.666666667,0,2,1,7,8,0,12.4467369794649,-0.00960446212897814
"3136","Córdoba",2008,4,793838.5,0,3,2,9,3,10,15.38490697133,0.263973229158223
"3137","Córdoba",2008,5,794224.333333333,0,4,2,6,8,7,17.3011793770402,-1.85226328089522
"3138","Córdoba",2008,6,794610.166666667,1,1,1,9,11,3,23.7580849046639,-0.550668006002763
"3139","Córdoba",2008,7,794996,1,0,2,2,6,6,26.3188807022478,-0.830119368787717
"3140","Córdoba",2008,8,795385,1,6,3,7,8,3,26.7665400323963,-0.287894129544728
"3141","Córdoba",2008,9,795774,0,2,2,9,9,3,21.745511721871,-1.16564793203382
"3142","Córdoba",2008,10,796163,0,2,2,5,2,5,17.0348109319315,-1.1039324239251
"3143","Córdoba",2008,11,796552,0,3,3,5,2,2,9.91119953755177,-1.84865963431619
"3144","Córdoba",2008,12,796941,1,2,1,5,4,5,7.79482243839484,-1.23914362390799
"3145","Córdoba",2009,1,797330,0,3,6,5,7,5,7.59875980022933,-0.660474519859774
"3146","Córdoba",2009,2,797528.833333333,0,2,2,10,10,3,9.86384716909127,0.401820368346595
"3147","Córdoba",2009,3,797727.666666667,2,3,1,8,5,3,13.5658507726984,1.10950933110448
"3148","Córdoba",2009,4,797926.5,0,0,6,3,4,2,13.8534333678539,-1.26750037431789
"3149","Córdoba",2009,5,798125.333333333,1,4,1,2,8,12,19.8871527841193,0.73371012618388
"3150","Córdoba",2009,6,798324.166666667,1,6,3,7,4,2,24.8516321555408,0.542879244874101
"3151","Córdoba",2009,7,798523,0,2,0,6,6,6,27.3877558171189,0.238755746083378
"3152","Córdoba",2009,8,798728.666666667,0,1,5,4,4,8,27.8087677141517,0.754333552210745
"3153","Córdoba",2009,9,798934.333333333,0,2,2,3,10,3,22.5831843342473,-0.327975319657497
"3154","Córdoba",2009,10,799140,1,3,4,2,6,8,20.07070048588,1.93195713002342
"3155","Córdoba",2009,11,799345.666666667,1,3,5,5,7,4,13.7028038081704,1.94294463630246
"3156","Córdoba",2009,12,799551.333333333,0,2,4,4,3,2,9.43548118983106,0.401515127528228
"3157","Córdoba",2010,1,799757,0,1,2,5,5,3,8.41257399870361,0.153339678614506
"3158","Córdoba",2010,2,799937.5,0,1,2,5,5,0,9.72749963333184,0.265472832587164
"3159","Córdoba",2010,3,800118,0,2,4,7,9,4,11.7341493518598,-0.722192089734063
"3160","Córdoba",2010,4,800298.5,1,1,4,3,3,2,16.2811128392063,1.1601790970345
"3161","Córdoba",2010,5,800479,0,2,5,3,3,1,18.0420584550969,-1.11138420283847
"3162","Córdoba",2010,6,800659.5,0,4,1,5,5,5,22.5049457231183,-1.80380718754842
"3163","Córdoba",2010,7,800840,0,4,3,8,11,4,28.3929689030499,1.24396883201445
"3164","Córdoba",2010,8,800998.666666667,0,1,2,7,4,7,28.2148182109469,1.16038404900594
"3165","Córdoba",2010,9,801157.333333333,1,3,6,1,6,7,23.1461248408925,0.234965186987676
"3166","Córdoba",2010,10,801316,0,4,3,2,6,3,16.35418349822,-1.78455985763654
"3167","Córdoba",2010,11,801474.666666667,1,1,2,6,9,0,10.7310694427001,-1.02878972916781
